acousticness,energy,explicit,instrumentalness,loudness,popularity,speechiness,year,acousticness_ar,danceability_ar,energy_ar,instrumentalness_ar,loudness_ar,speechiness_ar,tempo_ar,popularity_ar,count,acousticness_yr,danceability_yr,duration_ms_yr,energy_yr,instrumentalness_yr,liveness_yr,loudness_yr,speechiness_yr,tempo_yr,valence_yr,popularity_yr
0.983,0.273,0,0.0,-10.457,0.8659561365254405,0.0326,1939,0.981444444,0.499407407,0.21422963,0.023779846,-11.95792593,0.067185185,104.4995926,0.851851852,54,0.90901231,0.5136558,220997.613,0.2848278,0.281587954,0.2408573,-13.847035,0.1286782,113.324182,0.5612247,4.096
0.0263,0.942,0,1.58e-05,-5.715,39.6895512063209,0.135,2000,0.327908338,0.524023148,0.647623148,0.024805117,-8.921488426,0.064117824,121.7383125,37.07638889,432,0.297568105,0.595451372,243649.7727,0.620402777,0.131148334,0.21620566,-8.456220412,0.089065266,117.6681981,0.558011921,46.25900515
0.585,0.75,0,0.000457,-9.083,42.0353679678578,0.0407,1979,0.468544792,0.481229167,0.521864583,0.024681203,-11.03732292,0.044767708,111.8891458,41.94791667,192,0.301470092,0.5635958,250921.54,0.586696375,0.116426594,0.2101602,-10.991099,0.06761125,122.173583,0.6115307,35.797
0.388,0.422,0,0.000107,-11.738,18.7029826413973,0.0552,1957,0.657431034,0.61837069,0.335003448,0.17388005,-13.38102586,0.071973276,120.5519052,20.12931034,116,0.7937751,0.5036534,240072.304,0.293809755,0.203772194,0.1862876,-14.271581,0.0675756,112.5288855,0.5109486,19.7005
0.0741,0.936,0,0.0,-6.006,-0.12443691865865958,0.13,2010,0.0741,0.767,0.936,0.0,-6.006,0.13,95.011,0.0,2,0.208716534,0.599619582,267172.6741,0.657355258,0.173445287,0.211265273,-8.002705252,0.080149822,123.3271596,0.523396405,29.8281489
0.323,0.934,0,1.72e-06,-7.074,30.56735879257907,0.277,1974,0.581917427,0.513397201,0.467160172,0.039462521,-11.375324,0.062059634,125.8617783,30.63293864,929,0.449153362,0.51836941,249418.8463,0.515185796,0.116585452,0.214443084,-11.84953842,0.074276202,118.9931334,0.582432524,31.81408032
0.812,0.259,0,0.0,-10.346,26.522279450290974,0.0339,1956,0.855253012,0.409,0.309759036,0.000768492,-11.35727711,0.031857831,93.39125301,29.20481928,166,0.82345549,0.48929605,211950.807,0.30269521,0.232106417,0.1840064,-14.1798325,0.06287685,111.8801715,0.50862275,15.7935
0.542,0.589,0,0.894,-11.109,32.63358185235318,0.0377,1971,0.637878049,0.513609756,0.447853659,0.662985771,-14.01902439,0.046112195,108.5044634,32.41463415,41,0.459660617,0.501953432,259429.2899,0.494309042,0.125434891,0.212416,-12.1163916,0.060052296,118.1683077,0.570511605,33.9654321
0.996,0.172,0,0.896,-15.029,-1.630864547626885,0.0369,1948,0.96846875,0.532125,0.256936458,0.180758357,-11.41491146,0.07629375,110.0616146,0.4375,192,0.92294915,0.46273625,200208.082,0.241483549,0.361887138,0.21879865,-15.517199,0.1607817,107.6842115,0.46221065,1.4295
0.962,0.261,0,0.00154,-10.592,37.08479870456105,0.0334,1978,0.560692333,0.508255556,0.36669,0.053624064,-14.23926667,0.04219,115.5118778,36.58888889,180,0.341063943,0.53899687,247988.1451,0.552657407,0.103382938,0.217523547,-11.09511128,0.064961202,120.2093194,0.583424292,35.2722305
0.838,0.321,0,0.0,-9.407,1.460275488353787,0.0354,1949,0.937267356,0.582754801,0.355212112,0.127329895,-11.96029247,0.167256721,119.68539,2.604135894,677,0.907087795,0.4440309,223351.576,0.247214015,0.298758689,0.2095805,-15.490747,0.10339205,108.8755635,0.4343336,3.771
0.991,0.145,0,0.923,-26.539,-2.319706426755417,0.055,1931,0.985110577,0.545916667,0.188284535,0.423542254,-20.84306891,0.121191667,106.6693269,0.036858974,1248,0.833182438,0.594892769,171564.2448,0.234736449,0.221921146,0.227246281,-16.50950723,0.452752273,108.9743781,0.512847211,0.22107438
0.00155,0.882,0,0.00892,-6.995,15.802480502067297,0.0645,2019,0.00436658,0.498385318,0.921132075,0.52182875,-7.092264446,0.078393396,135.6456958,16.5,53,0.261344304,0.603101417,225463.3263,0.62978113,0.221123327,0.218500687,-8.527674109,0.106820052,122.4197024,0.45781319,32.34693001
0.982,0.444,0,0.0759,-7.36,-0.36850171761578565,0.0604,1941,0.983996295,0.651302909,0.289755482,0.542779027,-12.26310615,0.1152408,126.6835278,0.13377193,3179,0.894691986,0.48107456,201647.8428,0.265486525,0.442709964,0.201598552,-15.72824509,0.091812203,107.8466711,0.480651293,1.277145812
0.134,0.554,0,0.0,-9.945,18.19069697775457,0.0329,2011,0.255902419,0.5013,0.634157143,0.000467207,-8.563871429,0.04552,129.8477143,17.51428571,140,0.239499896,0.576939658,279579.4832,0.657764425,0.210333464,0.199691285,-8.13424214,0.080861611,124.2413348,0.470955935,32.86321015
0.991,0.2,0,0.921,-14.601,-2.2093119946289903,0.0964,1941,0.993088235,0.507872549,0.124263725,0.681317676,-16.53409804,0.109835294,91.2310098,0.0,102,0.894691986,0.48107456,201647.8428,0.265486525,0.442709964,0.201598552,-15.72824509,0.091812203,107.8466711,0.480651293,1.277145812
0.0323,0.901,0,0.167,-6.493,2.1955932654661723,0.149,2016,0.117866154,0.5315,0.873846154,0.009052856,-5.534115385,0.113126923,112.9642692,1.923076923,52,0.226943656,0.581582546,258001.1865,0.656546976,0.203332473,0.221416688,-8.002875692,0.09723163,123.8149293,0.432452452,29.21243082
0.0205,0.562,0,0.0217,-12.866,35.81048258462296,0.029,1993,0.055948,0.471736842,0.766736842,0.111787573,-8.738368421,0.035321053,115.8572632,36.21052632,38,0.320281025,0.569725819,247680.3649,0.550038774,0.111799363,0.192185601,-11.0844424,0.076870258,120.4223093,0.55555854,42.34806356
0.199,0.799,0,0.000205,-11.334,31.579905345063544,0.0387,1987,0.181555123,0.568648936,0.694229894,0.323542342,-8.834199468,0.056240957,129.6219894,31.06117021,376,0.335768385,0.536866783,246535.3971,0.561528501,0.106940129,0.197643007,-12.00575375,0.057201648,120.0575514,0.534042957,39.00949051
0.0109,0.888,0,6.68e-05,-6.763,39.04693772666111,0.0325,1992,0.018693804,0.493021505,0.86516129,0.118329371,-6.739043011,0.054373656,122.4899409,39.07526882,186,0.334324037,0.555134562,244357.3028,0.574860403,0.106694414,0.196873705,-10.6946509,0.072314841,122.6890428,0.558718177,42.45517928
0.0258,0.741,0,0.761,-11.162,-0.23199983705863758,0.0628,2018,0.027083333,0.805666667,0.742666667,0.773166667,-10.9645,0.063416667,125.0106667,0.0,12,0.233836135,0.602730914,227073.14,0.659552093,0.229874471,0.231009359,-8.173433677,0.121044731,123.6442881,0.426566334,27.59948416
0.347,0.926,0,0.00229,-6.439,32.74835376754396,0.0704,1986,0.107169972,0.457736842,0.887035088,0.053131859,-4.897350877,0.096322807,121.8150526,32.77192982,114,0.291118346,0.540183972,252998.8621,0.611006023,0.115236219,0.211207666,-11.22539572,0.064773569,120.2389995,0.548896814,37.15530114
0.0055,0.826,0,0.0,-5.665,1.9467277416029845,0.306,2018,0.186386258,0.572354839,0.778967742,0.0,-6.333258065,0.2696,114.1742903,0.0,31,0.233836135,0.602730914,227073.14,0.659552093,0.229874471,0.231009359,-8.173433677,0.121044731,123.6442881,0.426566334,27.59948416
0.641,0.228,0,0.0596,-15.155,21.83147105254531,0.0348,1962,0.687756047,0.461802372,0.353688933,0.149628419,-13.15998419,0.053259289,115.8418933,22.77667984,506,0.725941852,0.4907444,206267.5385,0.36607358,0.171209073,0.2017907,-13.2739125,0.05652565,114.6859515,0.5415934,21.93
0.213,0.503,0,0.0,-5.934,45.72644449541819,0.0417,2021,0.087564789,0.557478873,0.71571831,0.059885007,-5.517943662,0.096125352,134.1605915,56.04225352,71,0.340253378,0.65248837,222760.0283,0.578895832,0.356765472,0.162309402,-9.547752174,0.108558913,120.525875,0.451908207,7.750543478
0.0439,0.491,0,0.936,-12.812,43.877404469324304,0.0296,1993,0.107113516,0.413959459,0.560137838,0.627453405,-10.45443243,0.039285135,119.0418919,44.62162162,148,0.320281025,0.569725819,247680.3649,0.550038774,0.111799363,0.192185601,-11.0844424,0.076870258,120.4223093,0.55555854,42.34806356
0.254,0.678,0,0.0255,-14.596,29.660302650314144,0.0504,1976,0.196938,0.47745614,0.660625731,0.107444959,-12.51327485,0.069627485,127.3221345,29.49707602,171,0.370121782,0.528575896,267375.9328,0.547675598,0.124419441,0.246648058,-11.19534512,0.062356474,120.2947814,0.576663048,35.21663347
0.686,0.796,0,0.0,-7.679,34.2244676054004,0.054,1971,0.295402321,0.527025247,0.720307355,0.184787236,-7.903018661,0.050619649,123.3604171,35.19868277,911,0.459660617,0.501953432,259429.2899,0.494309042,0.125434891,0.212416,-12.1163916,0.060052296,118.1683077,0.570511605,33.9654321
0.611,0.711,0,6.59e-06,-6.536,28.327535956881725,0.0335,1958,0.5285,0.583538462,0.590230769,0.050489463,-9.00775,0.04475,121.9370192,31.59615385,104,0.777446745,0.47813155,213321.451,0.30886768,0.189862544,0.20264585,-14.219955,0.0576191,112.511724,0.49033495,19.2315
0.155,0.501,0,8.66e-06,-13.206,49.7427981415965,0.0647,1976,0.4035,0.5865,0.5925,4.33e-06,-9.4325,0.0722,163.5335,49.0,4,0.370121782,0.528575896,267375.9328,0.547675598,0.124419441,0.246648058,-11.19534512,0.062356474,120.2947814,0.576663048,35.21663347
0.00292,0.619,0,0.0,-8.966,-2.6294938116460855,0.0884,1934,0.094827287,0.557,0.606869565,0.009190587,-10.13656522,0.051930435,140.0316087,2.217391304,46,0.888513707,0.529168385,189385.6512,0.263570275,0.276165139,0.212726804,-14.75511684,0.102071306,115.4055292,0.558806014,1.309278351
0.0785,0.821,0,0.0,-3.974,41.46728895776729,0.104,2015,0.446636364,0.511151515,0.457757576,7.82e-06,-8.046181818,0.082627273,102.7005758,42.75757576,33,0.291639953,0.560455,262678.8835,0.591278507,0.244286155,0.19861113,-9.230797391,0.082571696,120.8787926,0.433696761,29.67217391
0.922,0.187,0,0.0,-14.752,38.7618977450348,0.0615,1974,0.7212,0.463333333,0.28617,0.022640909,-15.24463333,0.03832,107.6102,39.03333333,60,0.449153362,0.51836941,249418.8463,0.515185796,0.116585452,0.214443084,-11.84953842,0.074276202,118.9931334,0.582432524,31.81408032
0.674,0.259,0,0.638,-16.071,36.54183024260972,0.0394,1969,0.474542072,0.508605072,0.394724275,0.048615575,-13.02807246,0.037767029,126.548087,37.29347826,276,0.446089055,0.486169772,238507.7899,0.490378821,0.163008627,0.208033647,-11.9812106,0.054223241,117.0169673,0.555223969,32.3567889
0.0193,0.458,0,1.41e-06,-9.688,48.191535624154604,0.0402,1994,0.082530296,0.726222222,0.651777778,0.080552074,-7.477037037,0.097348148,122.5796667,47.22222222,54,0.321045725,0.549706488,251335.2427,0.567884859,0.11799573,0.19113264,-10.52702031,0.075205993,117.9595206,0.524013373,44.42199108
0.937,0.189,0,0.0,-15.886,23.933792549121158,0.0674,1963,0.845354364,0.427041009,0.232347739,0.005353165,-13.56290326,0.059022503,107.1207234,23.33859096,951,0.71813448,0.48409315,201515.5245,0.373427685,0.199600886,0.20455155,-13.369894,0.05160555,114.3029375,0.53991905,25.126
2.77e-06,0.951,0,0.0645,-7.866,37.58755780581119,0.093,1987,0.000132176,0.27664,0.93116,0.2965204,-6.47356,0.1236,106.4568,38.88,50,0.335768385,0.536866783,246535.3971,0.561528501,0.106940129,0.197643007,-12.00575375,0.057201648,120.0575514,0.534042957,39.00949051
0.000702,0.904,0,0.0334,-4.173,47.64562336872065,0.0634,1981,0.031215368,0.468503448,0.848489655,0.234605111,-4.830275862,0.07235931,129.4824483,48.4137931,290,0.305801138,0.542446477,249776.8231,0.597225595,0.144881791,0.225427636,-10.96830335,0.057742279,123.0404928,0.58357906,35.28135932
0.836,0.179,0,0.0573,-11.874,2.7275246276850567,0.0325,2020,0.817428571,0.334,0.311,0.219731429,-11.93914286,0.036885714,92.75142857,0.142857143,14,0.202303152,0.605285375,218977.4828,0.67424741,0.24900808,0.234414811,-8.077562878,0.100628598,124.0583081,0.468030095,24.0647415
0.738,0.236,0,0.944,-16.633,51.84645034361128,0.0326,1997,0.728615385,0.560076923,0.236153846,0.900153846,-16.67215385,0.035323077,102.6489231,50.76923077,26,0.312734448,0.574223335,245644.0612,0.596707119,0.110611746,0.201914258,-9.256276764,0.089755599,118.1493251,0.545356093,44.64578194
0.968,0.257,0,8.04e-05,-10.998,21.768285803525707,0.0329,1965,0.959,0.2756,0.2358,0.021992817,-12.5831,0.03473,108.815,19.5,20,0.61313595,0.500765584,198106.6588,0.443993202,0.121925504,0.21387952,-12.03407742,0.057635365,116.6388117,0.579821029,27.18181818
0.0973,0.965,0,0.0584,-5.318,37.78937826638889,0.151,2002,0.396658594,0.547589125,0.623137931,0.049603998,-10.32955332,0.057589846,119.0905017,35.84923077,325,0.296350836,0.569584428,242690.5367,0.630117329,0.107954372,0.19977927,-8.066172263,0.081590316,119.453072,0.534913187,45.67542579
0.00039,0.538,0,0.0869,-6.951,48.77889586868186,0.035,1995,0.011472085,0.357395349,0.824907447,0.244117126,-5.678651163,0.086193023,115.7955349,48.72093023,86,0.317051007,0.559848326,246106.4683,0.567857636,0.126472495,0.198761069,-10.3023948,0.082173713,118.965039,0.529818591,44.22188906
0.515,0.402,0,0.575,-11.353,3.3688490714905726,0.0404,2015,0.540912289,0.55013253,0.383251807,0.393513859,-15.00985542,0.069601205,107.7360361,2.481927711,166,0.291639953,0.560455,262678.8835,0.591278507,0.244286155,0.19861113,-9.230797391,0.082571696,120.8787926,0.433696761,29.67217391
0.363,0.438,0,0.926,-16.191,39.81603061071852,0.0728,1979,0.49213,0.3905,0.41823,0.73625,-16.2701,0.04648,110.07525,40.6,20,0.301470092,0.5635958,250921.54,0.586696375,0.116426594,0.2101602,-10.991099,0.06761125,122.173583,0.6115307,35.797
0.993,0.117,0,0.73,-13.452,-0.5192582134284152,0.0631,1930,0.993,0.562,0.117,0.73,-13.452,0.0631,125.042,0.0,2,0.935624888,0.51971018,194691.1029,0.334859841,0.351869301,0.220634836,-12.82348674,0.120197932,109.9247884,0.616089077,0.851007423
0.923,0.318,0,0.272,-17.28,17.818791368863927,0.0347,1961,0.775923022,0.473336691,0.365640288,0.509783784,-13.63974101,0.037205396,113.2457482,19.68705036,278,0.758147075,0.48771475,234195.0765,0.336076674,0.265371269,0.20764335,-14.269377,0.0592721,111.6490555,0.5073553,19.308
0.891,0.334,0,0.893,-7.986,9.660548549126275,0.0299,1953,0.866767857,0.197109286,0.252563571,0.723982419,-14.76233571,0.051720714,97.93866786,13.65,280,0.891746741,0.4408337,216552.2595,0.26741821,0.314624788,0.2214424,-15.4143045,0.09259075,110.008113,0.432251,3.6725
0.847,0.0959,0,7.97e-06,-18.519,37.50374230008545,0.0393,1987,0.443233621,0.553991379,0.377815517,0.000572127,-12.15798276,0.037075,119.4495172,36.88793103,116,0.335768385,0.536866783,246535.3971,0.561528501,0.106940129,0.197643007,-12.00575375,0.057201648,120.0575514,0.534042957,39.00949051
0.486,0.481,0,0.000186,-8.985,37.9669746746214,0.0681,1973,0.471804762,0.741047619,0.539428571,0.059110211,-9.518714286,0.165947619,114.4297619,36.14285714,42,0.417257476,0.512762537,255462.5265,0.535390809,0.099985903,0.198134665,-11.19163686,0.056518881,120.0493272,0.588103247,36.1003996
0.00303,0.846,0,0.264,-6.871,6.135749647305019,0.0683,2007,0.005878667,0.628666667,0.782,0.691,-7.681666667,0.0477,123.6046667,2.333333333,6,0.218942149,0.557323013,244448.8126,0.690399183,0.139818414,0.212709895,-7.494287856,0.082176537,125.2032766,0.516821214,42.62668666
0.048,0.7,0,0.000159,-7.274,36.79612276599618,0.0348,1984,0.048,0.328,0.7,0.000159,-7.274,0.0348,145.654,37.0,2,0.294050144,0.531049175,252347.0005,0.582314958,0.144558479,0.191903448,-11.69708996,0.058867766,121.1312244,0.550548531,37.3868066
0.115,0.835,1,8.73e-05,-6.935,2.670005645073843,0.0665,2012,0.115,0.424,0.835,8.73e-05,-6.935,0.0665,130.988,1.0,2,0.213520749,0.558841246,255291.6544,0.687063691,0.192877215,0.22086636,-7.650871873,0.085438489,123.3806105,0.465576223,31.27820316
0.721,0.437,0,1.1e-05,-11.813,26.37854773857346,0.0387,1969,0.696625,0.640375,0.45275,0.026980125,-12.00625,0.030625,102.13525,25.0,16,0.446089055,0.486169772,238507.7899,0.490378821,0.163008627,0.208033647,-11.9812106,0.054223241,117.0169673,0.555223969,32.3567889
0.000186,0.981,1,0.0325,-4.4,58.436822347451596,0.162,2001,0.041123976,0.519352941,0.874,0.002025891,-4.564117647,0.073058824,109.3392353,57.94117647,34,0.267872484,0.591807645,240599.7951,0.643277207,0.101967605,0.191314883,-7.906468909,0.084505403,118.3389021,0.557981967,50.87359837
0.751,0.405,0,0.0,-5.679,43.72292152735766,0.0319,2018,0.693529412,0.561647059,0.446823529,0.0,-5.900647059,0.041847059,109.7468235,43.35294118,34,0.233836135,0.602730914,227073.14,0.659552093,0.229874471,0.231009359,-8.173433677,0.121044731,123.6442881,0.426566334,27.59948416
0.629,0.354,0,0.0,-23.576,-0.32033000162000747,0.922,1936,0.701142857,0.704609524,0.354261905,0.0,-19.04216667,0.936804762,110.6194857,0.0,420,0.601983263,0.62337805,172978.595,0.264007675,0.118508807,0.21355615,-19.12315,0.62713095,108.393047,0.5612938,2.6635
0.143,0.876,0,0.0,-6.191,46.061425669739975,0.0423,1993,0.340448844,0.571417778,0.580204444,0.03860709,-8.510395556,0.052996444,121.56728,45.06222222,225,0.320281025,0.569725819,247680.3649,0.550038774,0.111799363,0.192185601,-11.0844424,0.076870258,120.4223093,0.55555854,42.34806356
0.97,0.0131,0,0.0,-23.166,17.115613878381012,0.0403,1960,0.87565,0.49235,0.172635,1.97e-05,-15.43345,0.075625,119.7974,17.6,40,0.768254423,0.4820517,210238.5085,0.3393798,0.181655354,0.2077554,-13.806002,0.0649571,112.3545995,0.51902625,19.8485
0.00498,0.796,0,0.000245,-7.536,55.95263185850137,0.0503,2002,0.039957021,0.655145455,0.850436364,0.030173671,-6.3178,0.071802424,111.768203,56.68484848,165,0.296350836,0.569584428,242690.5367,0.630117329,0.107954372,0.19977927,-8.066172263,0.081590316,119.453072,0.534913187,45.67542579
0.414,0.282,0,0.00593,-15.051,40.54157438277717,0.0289,1984,0.331443182,0.566030303,0.588863636,0.229404587,-11.04069697,0.040133333,124.4258939,40.78787879,132,0.294050144,0.531049175,252347.0005,0.582314958,0.144558479,0.191903448,-11.69708996,0.058867766,121.1312244,0.550548531,37.3868066
0.29,0.651,0,6.26e-06,-7.3,35.60192812804053,0.0377,1999,0.273333333,0.448666667,0.708666667,6.29e-06,-9.316,0.052566667,152.114,33.33333333,6,0.286312727,0.581505831,242510.8424,0.628065676,0.113494361,0.205902892,-8.489800964,0.093549349,119.4758477,0.553062651,45.24
0.987,0.0292,0,0.902,-26.804,54.524944501313314,0.0406,2011,0.98269708,0.307909854,0.152283431,0.902,-23.88492336,0.041871898,113.9771387,58.0,137,0.239499896,0.576939658,279579.4832,0.657764425,0.210333464,0.199691285,-8.13424214,0.080861611,124.2413348,0.470955935,32.86321015
0.493,0.355,0,3.97e-05,-7.645,33.69167394432921,0.06,2016,0.739533333,0.6102,0.3976,9.64e-06,-9.403666667,0.06508,131.5686,32.26666667,15,0.226943656,0.581582546,258001.1865,0.656546976,0.203332473,0.221416688,-8.002875692,0.09723163,123.8149293,0.432452452,29.21243082
0.115,0.338,0,0.823,-17.899,38.00907517317134,0.106,1987,0.710422881,0.540516949,0.338473983,0.087907078,-14.09433051,0.106383898,112.7997712,35.77966102,236,0.335768385,0.536866783,246535.3971,0.561528501,0.106940129,0.197643007,-12.00575375,0.057201648,120.0575514,0.534042957,39.00949051
0.317,0.481,0,0.000436,-10.661,33.82332970443653,0.0387,1975,0.2073854,0.6712,0.58135,0.471174235,-12.932675,0.08306,121.9315,34.325,80,0.430069642,0.522674419,254208.6512,0.523590594,0.110670374,0.213331123,-11.44521771,0.061662048,118.8616705,0.571675111,34.15833746
0.826,0.0906,1,0.0,-17.827,-0.07264846771776945,0.95,1940,0.351896502,0.696763404,0.188662638,2.78e-05,-18.23662979,0.926439489,111.5177532,0.035744681,2350,0.846520478,0.525450988,181590.276,0.312278425,0.322913292,0.262480198,-13.61239865,0.245761538,108.8721107,0.622196383,0.85031185
0.879,0.31,0,0.0049,-12.625,32.689743428867054,0.035,1972,0.606480773,0.559683575,0.433743961,0.006214269,-10.71547101,0.061202415,117.5892271,31.58454106,414,0.459884077,0.521192651,247129.1212,0.502628282,0.117752665,0.206121351,-11.7896852,0.053658888,119.3463416,0.593671847,33.92303873
0.996,0.251,0,0.96,-14.249,1.8395317375850908,0.0681,1924,0.984488204,0.658213275,0.286427367,0.542779027,-12.11405222,0.110551337,123.0008912,0.049701164,3179,0.94019986,0.549894068,191046.7076,0.34434661,0.581700914,0.235219068,-14.23134322,0.092089407,120.689572,0.663725424,0.661016949
0.511,0.32,0,3.69e-05,-16.74,23.446282317135157,0.0338,1964,0.687756047,0.461802372,0.353688933,0.149628419,-13.15998419,0.053259289,115.8418933,22.77667984,506,0.695062306,0.501895452,195398.018,0.396852639,0.167019708,0.215589105,-12.84495602,0.061628686,114.7052969,0.557205297,25.74962519
0.93,0.00159,0,0.838,-21.346,17.279437387650475,0.0487,1957,0.81262963,0.47462963,0.139851852,0.310303037,-18.41944444,0.052514815,120.3962222,19.96296296,27,0.7937751,0.5036534,240072.304,0.293809755,0.203772194,0.1862876,-14.271581,0.0675756,112.5288855,0.5109486,19.7005
